task,condition,seed,phase,episode,success,obstacles_passed,steps,death,return,action_entropy,state_dependence,state_dependence_definition,action_counts,returns,attempted_returns,bricks_destroyed,interceptions,misses,completion,food,length
flappy,biological,0,heuristic,38,0.16666666666666666,1,46,pipe,0.4483055016580071,0.2954391918721141,0.08695652173913049,"action-diversity proxy, not a causal state-dependence test","[42, 4]",,,,,,,,
flappy,biological,0,heuristic,39,0.16666666666666666,1,46,pipe,0.44907146579759005,0.2954391918721141,0.08695652173913049,"action-diversity proxy, not a causal state-dependence test","[42, 4]",,,,,,,,
flappy,biological,0,sensory_noise,0,0.0,0,20,boundary,-0.8179721746543329,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,0,sensory_noise,1,0.0,0,22,boundary,-0.7993,0.30463609734923613,0.09090909090909094,"action-diversity proxy, not a causal state-dependence test","[20, 2]",,,,,,,,
flappy,biological,0,sensory_noise,2,0.0,0,20,boundary,-0.8173615961759882,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,0,sensory_noise,3,0.0,0,22,boundary,-0.7922658454359117,0.30463609734923613,0.09090909090909094,"action-diversity proxy, not a causal state-dependence test","[20, 2]",,,,,,,,
flappy,biological,0,sensory_noise,4,0.0,0,20,boundary,-0.8110302302484007,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,0,sensory_noise,5,0.0,0,22,boundary,-0.7993,0.30463609734923613,0.09090909090909094,"action-diversity proxy, not a causal state-dependence test","[20, 2]",,,,,,,,
flappy,biological,0,sensory_noise,6,0.0,0,22,boundary,-0.7993000000000001,0.30463609734923613,0.09090909090909094,"action-diversity proxy, not a causal state-dependence test","[20, 2]",,,,,,,,
flappy,biological,0,sensory_noise,7,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,0,sensory_noise,8,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,0,sensory_noise,9,0.0,0,22,boundary,-0.7993,0.30463609734923613,0.09090909090909094,"action-diversity proxy, not a causal state-dependence test","[20, 2]",,,,,,,,
flappy,biological,0,sensory_noise,10,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,0,sensory_noise,11,0.0,0,22,boundary,-0.7893291566532967,0.30463609734923613,0.09090909090909094,"action-diversity proxy, not a causal state-dependence test","[20, 2]",,,,,,,,
flappy,biological,0,sensory_noise,12,0.0,0,20,boundary,-0.8103456745348777,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,0,sensory_noise,13,0.0,0,23,boundary,-0.7878841075026477,0.38721237518635865,0.13043478260869568,"action-diversity proxy, not a causal state-dependence test","[20, 3]",,,,,,,,
flappy,biological,0,sensory_noise,14,0.0,0,22,boundary,-0.7993,0.30463609734923613,0.09090909090909094,"action-diversity proxy, not a causal state-dependence test","[20, 2]",,,,,,,,
flappy,biological,0,sensory_noise,15,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,0,sensory_noise,16,0.0,0,22,boundary,-0.7993,0.30463609734923613,0.09090909090909094,"action-diversity proxy, not a causal state-dependence test","[20, 2]",,,,,,,,
flappy,biological,0,sensory_noise,17,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,0,sensory_noise,18,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,0,sensory_noise,19,0.16666666666666666,1,25,boundary,0.23936059217961247,0.3669249912727076,0.12,"action-diversity proxy, not a causal state-dependence test","[22, 3]",,,,,,,,
flappy,biological,0,sensory_noise,20,0.0,0,20,boundary,-0.8135952879356089,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,0,sensory_noise,21,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,0,sensory_noise,22,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,0,sensory_noise,23,0.0,0,22,boundary,-0.7972032935034167,0.30463609734923613,0.09090909090909094,"action-diversity proxy, not a causal state-dependence test","[20, 2]",,,,,,,,
flappy,biological,0,sensory_noise,24,0.0,0,22,boundary,-0.7937586181309073,0.30463609734923613,0.09090909090909094,"action-diversity proxy, not a causal state-dependence test","[20, 2]",,,,,,,,
flappy,biological,0,sensory_noise,25,0.0,0,22,boundary,-0.7993,0.30463609734923613,0.09090909090909094,"action-diversity proxy, not a causal state-dependence test","[20, 2]",,,,,,,,
flappy,biological,0,sensory_noise,26,0.0,0,20,boundary,-0.8162053164384377,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,0,sensory_noise,27,0.0,0,22,boundary,-0.7993,0.30463609734923613,0.09090909090909094,"action-diversity proxy, not a causal state-dependence test","[20, 2]",,,,,,,,
flappy,biological,0,sensory_noise,28,0.0,0,20,boundary,-0.8187715550948627,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,0,sensory_noise,29,0.0,0,20,boundary,-0.8096398576775952,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,0,sensory_noise,30,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,0,sensory_noise,31,0.0,0,23,boundary,-0.7883800000000001,0.2954391918721141,0.08695652173913049,"action-diversity proxy, not a causal state-dependence test","[21, 2]",,,,,,,,
flappy,biological,0,sensory_noise,32,0.0,0,20,boundary,-0.816401258748159,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,0,sensory_noise,33,0.0,0,22,boundary,-0.7973512293954139,0.30463609734923613,0.09090909090909094,"action-diversity proxy, not a causal state-dependence test","[20, 2]",,,,,,,,
flappy,biological,0,sensory_noise,34,0.0,0,22,boundary,-0.7928304114623933,0.30463609734923613,0.09090909090909094,"action-diversity proxy, not a causal state-dependence test","[20, 2]",,,,,,,,
flappy,biological,0,sensory_noise,35,0.0,0,20,boundary,-0.8126951161924059,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,0,sensory_noise,36,0.0,0,20,boundary,-0.8092400071867825,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,0,sensory_noise,37,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,0,sensory_noise,38,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,0,sensory_noise,39,0.0,0,22,boundary,-0.7993,0.30463609734923613,0.09090909090909094,"action-diversity proxy, not a causal state-dependence test","[20, 2]",,,,,,,,
flappy,biological,0,edge_ablation,0,0.0,0,23,boundary,-0.787372174654333,0.38721237518635865,0.13043478260869568,"action-diversity proxy, not a causal state-dependence test","[20, 3]",,,,,,,,
flappy,biological,0,edge_ablation,1,0.0,0,23,boundary,-0.7883800000000001,0.2954391918721141,0.08695652173913049,"action-diversity proxy, not a causal state-dependence test","[21, 2]",,,,,,,,
flappy,biological,0,edge_ablation,2,0.0,0,23,boundary,-0.7869415961759882,0.2954391918721141,0.08695652173913049,"action-diversity proxy, not a causal state-dependence test","[21, 2]",,,,,,,,
flappy,biological,0,edge_ablation,3,0.16666666666666666,1,28,boundary,0.2660199999999999,0.3404997784712966,0.1071428571428571,"action-diversity proxy, not a causal state-dependence test","[25, 3]",,,,,,,,
flappy,biological,0,edge_ablation,4,0.0,0,13,boundary,-0.88942,0.5402041423888588,0.23076923076923073,"action-diversity proxy, not a causal state-dependence test","[10, 3]",,,,,,,,
flappy,biological,0,edge_ablation,5,0.0,0,23,boundary,-0.7883800000000001,0.2954391918721141,0.08695652173913049,"action-diversity proxy, not a causal state-dependence test","[21, 2]",,,,,,,,
flappy,biological,0,edge_ablation,6,0.0,0,23,boundary,-0.78838,0.2954391918721141,0.08695652173913049,"action-diversity proxy, not a causal state-dependence test","[21, 2]",,,,,,,,
flappy,biological,0,edge_ablation,7,0.0,0,23,boundary,-0.7883800000000001,0.2954391918721141,0.08695652173913049,"action-diversity proxy, not a causal state-dependence test","[21, 2]",,,,,,,,
flappy,biological,0,edge_ablation,8,0.0,0,23,boundary,-0.7882,0.38721237518635865,0.13043478260869568,"action-diversity proxy, not a causal state-dependence test","[20, 3]",,,,,,,,
flappy,biological,0,edge_ablation,9,0.0,0,23,boundary,-0.7882,0.38721237518635865,0.13043478260869568,"action-diversity proxy, not a causal state-dependence test","[20, 3]",,,,,,,,
flappy,biological,0,edge_ablation,10,0.0,0,23,boundary,-0.7883800000000001,0.2954391918721141,0.08695652173913049,"action-diversity proxy, not a causal state-dependence test","[21, 2]",,,,,,,,
flappy,biological,0,edge_ablation,11,0.0,0,23,boundary,-0.7782291566532967,0.38721237518635865,0.13043478260869568,"action-diversity proxy, not a causal state-dependence test","[20, 3]",,,,,,,,
flappy,biological,0,edge_ablation,12,0.0,0,23,boundary,-0.7799256745348777,0.2954391918721141,0.08695652173913049,"action-diversity proxy, not a causal state-dependence test","[21, 2]",,,,,,,,
flappy,biological,0,edge_ablation,13,0.0,0,23,boundary,-0.7880641075026477,0.2954391918721141,0.08695652173913049,"action-diversity proxy, not a causal state-dependence test","[21, 2]",,,,,,,,
flappy,biological,0,edge_ablation,14,0.0,0,10,boundary,-0.9187930604812137,0.6730116670092545,0.4,"action-diversity proxy, not a causal state-dependence test","[6, 4]",,,,,,,,
flappy,biological,0,edge_ablation,15,0.0,0,23,boundary,-0.78838,0.2954391918721141,0.08695652173913049,"action-diversity proxy, not a causal state-dependence test","[21, 2]",,,,,,,,
flappy,biological,0,edge_ablation,16,0.0,0,14,boundary,-0.8778613221747866,0.5195798391305134,0.2142857142857143,"action-diversity proxy, not a causal state-dependence test","[11, 3]",,,,,,,,
flappy,biological,0,edge_ablation,17,0.0,0,16,boundary,-0.8523009945975919,0.4825775651770101,0.1875,"action-diversity proxy, not a causal state-dependence test","[13, 3]",,,,,,,,
flappy,biological,0,edge_ablation,18,0.0,0,23,pipe,-0.78568,0.38721237518635865,0.13043478260869568,"action-diversity proxy, not a causal state-dependence test","[20, 3]",,,,,,,,
flappy,biological,0,edge_ablation,19,0.0,0,13,boundary,-0.88942,0.5402041423888588,0.23076923076923073,"action-diversity proxy, not a causal state-dependence test","[10, 3]",,,,,,,,
flappy,biological,0,edge_ablation,20,0.0,0,20,boundary,-0.8135952879356089,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,0,edge_ablation,21,0.0,0,10,boundary,-0.9183220210794097,0.6730116670092545,0.4,"action-diversity proxy, not a causal state-dependence test","[6, 4]",,,,,,,,
flappy,biological,0,edge_ablation,22,0.0,0,23,pipe,-0.7832396727285336,0.38721237518635865,0.13043478260869568,"action-diversity proxy, not a causal state-dependence test","[20, 3]",,,,,,,,
flappy,biological,0,edge_ablation,23,0.0,0,23,boundary,-0.7862832935034167,0.2954391918721141,0.08695652173913049,"action-diversity proxy, not a causal state-dependence test","[21, 2]",,,,,,,,
flappy,biological,0,edge_ablation,24,0.0,0,23,boundary,-0.7828386181309073,0.2954391918721141,0.08695652173913049,"action-diversity proxy, not a causal state-dependence test","[21, 2]",,,,,,,,
flappy,biological,0,edge_ablation,25,0.0,0,23,boundary,-0.7882,0.38721237518635865,0.13043478260869568,"action-diversity proxy, not a causal state-dependence test","[20, 3]",,,,,,,,
flappy,biological,0,edge_ablation,26,0.0,0,20,boundary,-0.8162053164384377,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,0,edge_ablation,27,0.0,0,23,boundary,-0.7883800000000001,0.2954391918721141,0.08695652173913049,"action-diversity proxy, not a causal state-dependence test","[21, 2]",,,,,,,,
flappy,biological,0,edge_ablation,28,0.0,0,23,boundary,-0.7883515550948628,0.2954391918721141,0.08695652173913049,"action-diversity proxy, not a causal state-dependence test","[21, 2]",,,,,,,,
flappy,biological,0,edge_ablation,29,0.0,0,16,boundary,-0.85948,0.4825775651770101,0.1875,"action-diversity proxy, not a causal state-dependence test","[13, 3]",,,,,,,,
flappy,biological,0,edge_ablation,30,0.0,0,22,boundary,-0.7993,0.30463609734923613,0.09090909090909094,"action-diversity proxy, not a causal state-dependence test","[20, 2]",,,,,,,,
flappy,biological,0,edge_ablation,31,0.0,0,22,boundary,-0.7993,0.30463609734923613,0.09090909090909094,"action-diversity proxy, not a causal state-dependence test","[20, 2]",,,,,,,,
flappy,biological,0,edge_ablation,32,0.16666666666666666,1,41,boundary,0.3967653384429759,0.3196905981112359,0.09756097560975607,"action-diversity proxy, not a causal state-dependence test","[37, 4]",,,,,,,,
flappy,biological,0,edge_ablation,33,0.0,0,20,boundary,-0.8168512293954139,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,0,edge_ablation,34,0.0,0,23,boundary,-0.7819104114623934,0.2954391918721141,0.08695652173913049,"action-diversity proxy, not a causal state-dependence test","[21, 2]",,,,,,,,
flappy,biological,0,edge_ablation,35,0.0,0,15,boundary,-0.8692799999999999,0.5799151714180989,0.2666666666666667,"action-diversity proxy, not a causal state-dependence test","[11, 4]",,,,,,,,
flappy,biological,0,edge_ablation,36,0.0,0,20,boundary,-0.8092400071867825,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,0,edge_ablation,37,0.0,0,23,pipe,-0.78082,0.38721237518635865,0.13043478260869568,"action-diversity proxy, not a causal state-dependence test","[20, 3]",,,,,,,,
flappy,biological,0,edge_ablation,38,0.0,0,23,boundary,-0.7883800000000001,0.2954391918721141,0.08695652173913049,"action-diversity proxy, not a causal state-dependence test","[21, 2]",,,,,,,,
flappy,biological,0,edge_ablation,39,0.0,0,23,boundary,-0.7883800000000001,0.2954391918721141,0.08695652173913049,"action-diversity proxy, not a causal state-dependence test","[21, 2]",,,,,,,,
flappy,biological,0,neuron_ablation,0,0.0,0,23,pipe,-0.7846721746543329,0.46203690946645504,0.17391304347826086,"action-diversity proxy, not a causal state-dependence test","[19, 4]",,,,,,,,
flappy,biological,0,neuron_ablation,1,0.0,0,23,pipe,-0.7831600000000001,0.38721237518635865,0.13043478260869568,"action-diversity proxy, not a causal state-dependence test","[20, 3]",,,,,,,,
flappy,biological,0,neuron_ablation,2,0.0,0,23,boundary,-0.7867615961759883,0.38721237518635865,0.13043478260869568,"action-diversity proxy, not a causal state-dependence test","[20, 3]",,,,,,,,
flappy,biological,0,neuron_ablation,3,0.16666666666666666,1,40,boundary,0.3879141545640885,0.32508297339144626,0.09999999999999998,"action-diversity proxy, not a causal state-dependence test","[36, 4]",,,,,,,,
flappy,biological,0,neuron_ablation,4,0.16666666666666666,1,46,pipe,0.4530399999999999,0.4264614999142364,0.15217391304347827,"action-diversity proxy, not a causal state-dependence test","[39, 7]",,,,,,,,
flappy,biological,0,neuron_ablation,5,0.0,0,23,boundary,-0.7882,0.38721237518635865,0.13043478260869568,"action-diversity proxy, not a causal state-dependence test","[20, 3]",,,,,,,,
